STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2001,,0.01881331,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2002,,0.03620272,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2003,,0.02340253,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2004,,0.001475158,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2005,,0.01126965,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2006,,0.009968007,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2007,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2008,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2009,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2010,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2011,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2012,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2016,,1.536105,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1995,,7757,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1996,,7526,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1997,,7712,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1998,,8028,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1999,,8655,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2000,,8816,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2001,,9524,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2002,,10235,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2003,,9983,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2004,,10656,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2005,,11062,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2006,,11041,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2007,,11020,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2008,,11228,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2009,,11437,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2010,,11634,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2011,,11832,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2012,,11790,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2013,,11747,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2014,,11852,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2015,,11957,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,FRA,France,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2016,,11602.27,,E,Estimated value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1995,,9.76656,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1996,,10.32847,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1997,,11.03828,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1998,,12.10375,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1999,,13.07185,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2000,,14.32868,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,JPN,Japan,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2001,,15.04982,,A,Normal value,0,Units,1,One,,,,,,
