DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2012,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2013,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,NL,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SE,2000,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SE,2005,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SE,2010,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SE,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,TOTAL,NRGW,MIO_M3,SI,2020,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BA,2006,16.71,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2000,7274.40,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2001,6719.83,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2002,6425.34,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2003,6361.67,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2004,6128.51,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2005,6124.46,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2006,6169.60,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2007,5944.36,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2008,5925.16,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2009,5789.75,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2010,5734.87,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2011,5090.81,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2012,5072.89,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2013,4665.76,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2014,4410.22,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2015,3847.87,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2016,4486.49,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2017,4227.54,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BE,2018,3953.82,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2000,4914.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2001,5028.44,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2002,5822.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2003,5928.52,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2004,5529.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2005,5481.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2006,5328.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2007,4990.38,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2008,5250.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2009,5044.83,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2010,4978.32,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2011,5267.12,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2012,4540.16,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2013,4467.54,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2014,4495.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2015,4720.77,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2016,4879.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2017,4900.83,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2018,4804.42,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2019,4753.68,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,BG,2020,4467.75,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CH,2012,1877.80,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2000,199.30,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2001,208.70,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2002,230.50,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2003,241.90,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2004,274.10,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2005,252.80,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2006,253.20,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2007,249.40,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2008,210.80,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2009,239.30,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2010,259.50,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2011,279.20,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2012,277.13,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2013,272.85,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2014,264.12,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2015,251.99,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2016,301.65,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2017,272.95,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2018,297.05,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2019,239.08,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CY,2020,240.10,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2006,1777.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2007,1819.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2008,1848.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2009,1814.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2010,1814.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2011,1763.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2012,1712.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2013,1528.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2014,1553.70,b
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2015,1504.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2016,1545.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2017,1532.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2018,1496.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2019,1420.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,CZ,2020,1278.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,DE,2007,30701.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,DE,2010,31341.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,DE,2013,23570.18,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,DE,2016,22748.99,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2005,28874.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2006,27619.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2007,27499.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2008,26797.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2009,26830.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2010,27559.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2011,26441.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2012,25953.77,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2013,24387.29,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2014,24877.78,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2015,24645.39,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2016,24476.44,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2017,24300.80,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,ES,2018,24640.50,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2000,843.77,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2001,864.87,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2002,805.50,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2003,839.59,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2004,773.16,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2005,805.68,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2006,793.52,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2007,823.32,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2008,840.71,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2009,802.65,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2010,755.27,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2011,779.07,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2012,827.19,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2013,784.48,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2014,795.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2015,773.36,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2016,768.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2017,762.85,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2018,767.83,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2019,744.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,HR,2020,722.95,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2000,2254.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2001,2741.12,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2002,3114.16,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2003,3301.08,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2004,3262.78,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2005,2350.31,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2006,2044.88,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2007,2238.65,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2008,2233.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2009,2371.51,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2010,699.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2011,572.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2012,629.21,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2013,404.04,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2014,359.17,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2015,414.07,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2016,348.24,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2017,310.52,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2018,302.72,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2019,308.35,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LT,2020,435.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2000,248.58,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2001,232.84,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2002,232.65,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2003,241.38,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2004,206.51,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2005,221.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2006,195.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2007,199.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2008,210.08,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2009,179.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2010,180.61,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2011,160.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2012,170.57,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2013,164.14,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2014,154.42,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2015,165.25,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2016,178.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2017,170.87,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2018,171.15,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,LV,2019,167.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2000,544.03,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2001,546.38,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2002,545.52,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2003,542.72,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2004,544.12,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2005,546.31,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2006,547.62,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2007,551.14,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2008,550.26,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2009,547.12,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2010,555.96,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2011,569.30,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2012,466.06,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2013,526.47,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2014,485.02,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2015,369.73,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2016,321.21,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2017,306.06,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2018,285.06,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2019,245.73,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,MT,2020,244.19,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2003,15808.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2004,15531.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2005,14583.37,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2006,14248.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2007,14230.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2008,14023.31,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2009,15189.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2010,15067.39,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2011,14464.26,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2012,14949.37,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2013,15710.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2014,15312.86,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,WAFU,TOTAL,MIO_M3,NL,2015,15717.84,
